X,year_model,policy_id,enactment_year,rel_year,p_yes,likert,domain,institution
20000,1969,US-1969-NEPA,1969,0,0.3986,-0.1806,environment,Congress
20000,1969,US-1969-TINKER,1969,0,0.4341,-0.066,speech_schools,Supreme Court
20000,1969,US-1970-CLEAN-AIR,1970,-1,0.4223,-0.2363,environment,Congress
20000,1969,US-1970-CSA,1970,-1,0.422,-0.1829,drug_policy,Congress
20000,1969,US-1970-OSHA,1970,-1,0.522,-0.2337,labor_health,Congress
20000,1969,US-1971-26TH,1971,-2,0.5118,-0.2204,democracy_youth,constitutional_amendment
20000,1969,US-1971-FECA,1971,-2,0.4069,-0.223,campaign_finance,Congress
20000,1969,US-1971-LEMON,1971,-2,0.3276,-0.234,religion,Supreme Court
20000,1969,US-1971-PENTAGON-PAPERS,1971,-2,0.2949,-0.2104,speech_security,Supreme Court
20000,1969,US-1972-CLEAN-WATER,1972,-3,0.38,-0.1319,environment,Congress
20000,1969,US-1972-FURMAN,1972,-3,0.3022,-0.274,criminal_justice,Supreme Court
20000,1969,US-1972-TITLE-IX,1972,-3,0.399,-0.1366,gender_education,Congress
20000,1969,US-1972-YODER,1972,-3,0.4098,-0.2354,religion_education,Supreme Court
20000,1969,US-1973-ESA,1973,-4,0.4379,-0.1673,environment,Congress
20000,1969,US-1973-REHABILITATION,1973,-4,0.3651,-0.098,disability_rights,Congress
20000,1969,US-1973-RODRIGUEZ,1973,-4,0.2893,-0.2267,education_equality,Supreme Court
20000,1969,US-1973-ROE,1973,-4,0.3927,-0.1919,privacy_family,Supreme Court
20000,1969,US-1973-WAR-POWERS,1973,-4,0.3078,-0.2193,executive_power_security,Congress
20000,1969,US-1974-ECOA,1974,-5,0.4752,-0.1586,credit_civil_rights,Congress
20000,1969,US-1974-ERISA,1974,-5,0.5041,-0.2138,labor_benefits,Congress
20000,1969,US-1974-MILLIKEN,1974,-5,0.3485,-0.2805,civil_rights_education,Supreme Court
20000,1969,US-1974-PRIVACY-ACT,1974,-5,0.529,-0.2087,privacy_governance,Congress
20000,1969,US-1975-IDEA,1975,-6,0.5378,-0.0591,disability_education,Congress
20000,1969,US-1975-ISDEAA,1975,-6,0.4117,-0.2005,native_policy,Congress
20000,1969,US-1976-BUCKLEY,1976,-7,0.3473,-0.25,campaign_finance,Supreme Court
20000,1969,US-1976-GREGG,1976,-7,0.4876,-0.2412,criminal_justice,Supreme Court
20000,1969,US-1976-TSCA,1976,-7,0.4148,-0.1949,environment_consumer,Congress
20000,1969,US-1977-CRA,1977,-8,0.5553,-0.1946,housing_credit,Congress
20000,1969,US-1977-FED-DUAL-MANDATE,1977,-8,0.5419,-0.173,macroeconomic_governance,Congress
20000,1969,US-1978-AIRLINE-DEREG,1978,-9,0.3233,-0.1874,deregulation,Congress
20000,1969,US-1978-BAKKE,1978,-9,0.2959,-0.186,civil_rights_education,Supreme Court
20000,1969,US-1978-FISA,1978,-9,0.3824,-0.1841,privacy_security,Congress
20000,1969,US-1978-HUMPHREY-HAWKINS,1978,-9,0.3971,-0.1814,macroeconomic_governance,Congress
20000,1969,US-1978-ICWA,1978,-9,0.4937,-0.2096,native_policy_family,Congress
20000,1969,US-1978-PREGNANCY-DISCRIM,1978,-9,0.4517,-0.1355,gender_labor,Congress
20000,1969,US-1961-PEACE-CORPS,1961,8,0.4443,-0.1997,foreign_aid_civic_service,Congress/President
20000,1969,US-1968-OMNIBUS-CRIME-CONTROL,1968,1,0.371,-0.234,criminal_justice_surveillance,Congress
20000,1969,US-1968-TRUTH-IN-LENDING,1968,1,0.4792,-0.1535,consumer_credit,Congress
20000,1969,US-1970-FCRA,1970,-1,0.536,-0.1947,privacy_credit,Congress
20000,1969,US-1972-CPSA,1972,-3,0.4844,-0.1999,consumer_safety,Congress
20000,1969,US-1975-EPCA,1975,-6,0.435,-0.1799,energy_state_capacity,Congress
20000,1969,US-1963-TEST-BAN-TREATY,1963,6,0.3576,-0.1908,nuclear_arms_control,Congress/President
20000,1969,US-1964-TONKIN-GULF,1964,5,0.2662,-0.1707,war_powers_security,Congress
20000,1969,US-1967-ADEA,1967,2,0.3793,-0.1544,civil_rights_labor_age,Congress
20000,1969,US-1970-BANK-SECRECY,1970,-1,0.3935,-0.2053,finance_surveillance,Congress
20000,1969,US-1971-ANCSA,1971,-2,0.4047,-0.1699,native_policy_land,Congress
20000,1969,US-1978-AIRFA,1978,-9,0.3918,-0.185,native_policy_religion,Congress
5000,1969,US-1961-MAPP,1961,8,0.1308,-0.1776,criminal_procedure,Supreme Court
5000,1969,US-1962-BAKER,1962,7,0.1677,-0.17,democracy,Supreme Court
5000,1969,US-1962-ENGEL,1962,7,0.1939,-0.1717,religion_schools,Supreme Court
5000,1969,US-1962-KEFAUVER-HARRIS,1962,7,0.1881,-0.1343,consumer_health,Congress
5000,1969,US-1963-EQUAL-PAY,1963,6,0.2695,-0.1391,gender_labor,Congress
5000,1969,US-1963-GIDEON,1963,6,0.2162,-0.1627,criminal_procedure,Supreme Court
5000,1969,US-1964-24TH-AMENDMENT,1964,5,0.2144,-0.1755,democracy_civil_rights,constitutional_amendment
5000,1969,US-1964-CIVIL-RIGHTS-ACT,1964,5,0.22,-0.1633,civil_rights,Congress
5000,1969,US-1964-ECONOMIC-OPPORTUNITY,1964,5,0.2832,-0.1576,poverty_social_policy,Congress
5000,1969,US-1964-HEART-ATLANTA,1964,5,0.1584,-0.1776,civil_rights_state_capacity,Supreme Court
5000,1969,US-1964-NYT-SULLIVAN,1964,5,0.2756,-0.1739,speech_press,Supreme Court
5000,1969,US-1964-REYNOLDS,1964,5,0.2181,-0.1694,democracy,Supreme Court
5000,1969,US-1965-ESEA,1965,4,0.2685,-0.149,education,Congress
5000,1969,US-1965-GRISWOLD,1965,4,0.221,-0.1781,privacy_family,Supreme Court
5000,1969,US-1965-HART-CELLER,1965,4,0.1787,-0.1487,immigration,Congress
5000,1969,US-1965-MEDICARE-MEDICAID,1965,4,0.3102,-0.1397,health_social_insurance,Congress
5000,1969,US-1965-VRA,1965,4,0.1867,-0.1523,democracy_civil_rights,Congress
5000,1969,US-1966-FOIA,1966,3,0.1882,-0.1613,transparency,Congress
5000,1969,US-1966-HARPER,1966,3,0.2429,-0.1916,democracy_civil_rights,Supreme Court
5000,1969,US-1966-MIRANDA,1966,3,0.2926,-0.169,criminal_procedure,Supreme Court
5000,1969,US-1967-KATZ,1967,2,0.1885,-0.2178,privacy_surveillance,Supreme Court
5000,1969,US-1967-LOVING,1967,2,0.2161,-0.1847,civil_rights_family,Supreme Court
5000,1969,US-1968-FAIR-HOUSING,1968,1,0.244,-0.1648,civil_rights_housing,Congress
5000,1969,US-1968-GUN-CONTROL,1968,1,0.1782,-0.1729,guns_crime,Congress
5000,1969,US-1968-TERRY,1968,1,0.2606,-0.1881,criminal_procedure_policing,Supreme Court
5000,1969,US-1969-BRANDENBURG,1969,0,0.1335,-0.1607,speech,Supreme Court
5000,1969,US-1969-NEPA,1969,0,0.2246,-0.1392,environment,Congress
5000,1969,US-1969-TINKER,1969,0,0.1891,-0.1209,speech_schools,Supreme Court
5000,1969,US-1970-CLEAN-AIR,1970,-1,0.229,-0.1982,environment,Congress
5000,1969,US-1970-CSA,1970,-1,0.2463,-0.165,drug_policy,Congress
5000,1969,US-1970-OSHA,1970,-1,0.2817,-0.1706,labor_health,Congress
5000,1969,US-1971-26TH,1971,-2,0.3753,-0.1558,democracy_youth,constitutional_amendment
5000,1969,US-1971-FECA,1971,-2,0.2099,-0.1757,campaign_finance,Congress
5000,1969,US-1971-LEMON,1971,-2,0.1749,-0.1847,religion,Supreme Court
5000,1969,US-1971-PENTAGON-PAPERS,1971,-2,0.1034,-0.1271,speech_security,Supreme Court
5000,1969,US-1972-CLEAN-WATER,1972,-3,0.1739,-0.1215,environment,Congress
5000,1969,US-1972-FURMAN,1972,-3,0.218,-0.1786,criminal_justice,Supreme Court
5000,1969,US-1972-TITLE-IX,1972,-3,0.2196,-0.1323,gender_education,Congress
5000,1969,US-1972-YODER,1972,-3,0.1845,-0.16,religion_education,Supreme Court
5000,1969,US-1973-ESA,1973,-4,0.193,-0.1289,environment,Congress
5000,1969,US-1973-REHABILITATION,1973,-4,0.1626,-0.1195,disability_rights,Congress
5000,1969,US-1973-RODRIGUEZ,1973,-4,0.1894,-0.1606,education_equality,Supreme Court
5000,1969,US-1973-ROE,1973,-4,0.2366,-0.143,privacy_family,Supreme Court
5000,1969,US-1973-WAR-POWERS,1973,-4,0.1454,-0.1521,executive_power_security,Congress
5000,1969,US-1974-ECOA,1974,-5,0.234,-0.1358,credit_civil_rights,Congress
5000,1969,US-1974-ERISA,1974,-5,0.2759,-0.1628,labor_benefits,Congress
5000,1969,US-1974-MILLIKEN,1974,-5,0.1223,-0.2222,civil_rights_education,Supreme Court
5000,1969,US-1974-PRIVACY-ACT,1974,-5,0.2326,-0.1673,privacy_governance,Congress
5000,1969,US-1975-IDEA,1975,-6,0.2916,-0.071,disability_education,Congress
5000,1969,US-1975-ISDEAA,1975,-6,0.1572,-0.1485,native_policy,Congress
5000,1969,US-1976-BUCKLEY,1976,-7,0.184,-0.2267,campaign_finance,Supreme Court
5000,1969,US-1976-GREGG,1976,-7,0.2761,-0.1537,criminal_justice,Supreme Court
5000,1969,US-1976-TSCA,1976,-7,0.2766,-0.1688,environment_consumer,Congress
5000,1969,US-1977-CRA,1977,-8,0.3686,-0.1382,housing_credit,Congress
5000,1969,US-1977-FED-DUAL-MANDATE,1977,-8,0.3555,-0.1317,macroeconomic_governance,Congress
5000,1969,US-1978-AIRLINE-DEREG,1978,-9,0.1615,-0.159,deregulation,Congress
5000,1969,US-1978-BAKKE,1978,-9,0.1445,-0.1306,civil_rights_education,Supreme Court
5000,1969,US-1978-FISA,1978,-9,0.222,-0.1426,privacy_security,Congress
5000,1969,US-1978-HUMPHREY-HAWKINS,1978,-9,0.2777,-0.1296,macroeconomic_governance,Congress
5000,1969,US-1978-ICWA,1978,-9,0.2175,-0.1517,native_policy_family,Congress
5000,1969,US-1978-PREGNANCY-DISCRIM,1978,-9,0.3641,-0.1355,gender_labor,Congress
5000,1969,US-1961-PEACE-CORPS,1961,8,0.3249,-0.1666,foreign_aid_civic_service,Congress/President
5000,1969,US-1968-OMNIBUS-CRIME-CONTROL,1968,1,0.1914,-0.1814,criminal_justice_surveillance,Congress
5000,1969,US-1968-TRUTH-IN-LENDING,1968,1,0.2176,-0.1178,consumer_credit,Congress
5000,1969,US-1970-FCRA,1970,-1,0.2189,-0.1558,privacy_credit,Congress
5000,1969,US-1972-CPSA,1972,-3,0.2394,-0.1646,consumer_safety,Congress
5000,1969,US-1975-EPCA,1975,-6,0.2417,-0.1381,energy_state_capacity,Congress
5000,1969,US-1963-TEST-BAN-TREATY,1963,6,0.2556,-0.1421,nuclear_arms_control,Congress/President
5000,1969,US-1964-TONKIN-GULF,1964,5,0.1331,-0.1316,war_powers_security,Congress
5000,1969,US-1967-ADEA,1967,2,0.2196,-0.1637,civil_rights_labor_age,Congress
5000,1969,US-1970-BANK-SECRECY,1970,-1,0.2036,-0.167,finance_surveillance,Congress
5000,1969,US-1971-ANCSA,1971,-2,0.1777,-0.1368,native_policy_land,Congress
5000,1969,US-1978-AIRFA,1978,-9,0.2081,-0.1444,native_policy_religion,Congress
10000,1970,US-1961-MAPP,1961,9,0.1934,-0.2049,criminal_procedure,Supreme Court
10000,1970,US-1962-BAKER,1962,8,0.2732,-0.1941,democracy,Supreme Court
10000,1970,US-1962-ENGEL,1962,8,0.3637,-0.197,religion_schools,Supreme Court
10000,1970,US-1962-KEFAUVER-HARRIS,1962,8,0.2662,-0.1829,consumer_health,Congress
10000,1970,US-1963-EQUAL-PAY,1963,7,0.4531,-0.1691,gender_labor,Congress
10000,1970,US-1963-GIDEON,1963,7,0.3256,-0.1833,criminal_procedure,Supreme Court
10000,1970,US-1964-24TH-AMENDMENT,1964,6,0.3046,-0.1985,democracy_civil_rights,constitutional_amendment
10000,1970,US-1964-CIVIL-RIGHTS-ACT,1964,6,0.3371,-0.1707,civil_rights,Congress
10000,1970,US-1964-ECONOMIC-OPPORTUNITY,1964,6,0.5272,-0.1818,poverty_social_policy,Congress
10000,1970,US-1964-HEART-ATLANTA,1964,6,0.2913,-0.2016,civil_rights_state_capacity,Supreme Court
10000,1970,US-1964-NYT-SULLIVAN,1964,6,0.3279,-0.1913,speech_press,Supreme Court
10000,1970,US-1964-REYNOLDS,1964,6,0.3767,-0.197,democracy,Supreme Court
10000,1970,US-1965-ESEA,1965,5,0.4642,-0.1599,education,Congress
10000,1970,US-1965-GRISWOLD,1965,5,0.3851,-0.2161,privacy_family,Supreme Court
10000,1970,US-1965-HART-CELLER,1965,5,0.3162,-0.1619,immigration,Congress
10000,1970,US-1965-MEDICARE-MEDICAID,1965,5,0.4794,-0.1633,health_social_insurance,Congress
10000,1970,US-1965-VRA,1965,5,0.3539,-0.1225,democracy_civil_rights,Congress
10000,1970,US-1966-FOIA,1966,4,0.3745,-0.199,transparency,Congress
10000,1970,US-1966-HARPER,1966,4,0.3958,-0.235,democracy_civil_rights,Supreme Court
10000,1970,US-1966-MIRANDA,1966,4,0.3681,-0.1927,criminal_procedure,Supreme Court
10000,1970,US-1967-KATZ,1967,3,0.2046,-0.2497,privacy_surveillance,Supreme Court
10000,1970,US-1967-LOVING,1967,3,0.2955,-0.2248,civil_rights_family,Supreme Court
10000,1970,US-1968-FAIR-HOUSING,1968,2,0.3826,-0.1644,civil_rights_housing,Congress
10000,1970,US-1968-GUN-CONTROL,1968,2,0.3591,-0.2187,guns_crime,Congress
10000,1970,US-1968-TERRY,1968,2,0.4065,-0.2386,criminal_procedure_policing,Supreme Court
10000,1970,US-1969-BRANDENBURG,1969,1,0.1826,-0.1736,speech,Supreme Court
10000,1970,US-1969-NEPA,1969,1,0.2867,-0.1608,environment,Congress
10000,1970,US-1969-TINKER,1969,1,0.3551,-0.1183,speech_schools,Supreme Court
10000,1970,US-1970-CLEAN-AIR,1970,0,0.4036,-0.226,environment,Congress
10000,1970,US-1970-CSA,1970,0,0.4059,-0.1864,drug_policy,Congress
10000,1970,US-1970-OSHA,1970,0,0.4759,-0.2036,labor_health,Congress
10000,1970,US-1971-26TH,1971,-1,0.4508,-0.1838,democracy_youth,constitutional_amendment
10000,1970,US-1971-FECA,1971,-1,0.3772,-0.2047,campaign_finance,Congress
10000,1970,US-1971-LEMON,1971,-1,0.3324,-0.2083,religion,Supreme Court
10000,1970,US-1971-PENTAGON-PAPERS,1971,-1,0.2047,-0.1719,speech_security,Supreme Court
10000,1970,US-1972-CLEAN-WATER,1972,-2,0.3057,-0.1511,environment,Congress
10000,1970,US-1972-FURMAN,1972,-2,0.3036,-0.2201,criminal_justice,Supreme Court
10000,1970,US-1972-TITLE-IX,1972,-2,0.3777,-0.1432,gender_education,Congress
10000,1970,US-1972-YODER,1972,-2,0.3398,-0.2033,religion_education,Supreme Court
10000,1970,US-1973-ESA,1973,-3,0.3518,-0.1486,environment,Congress
10000,1970,US-1973-REHABILITATION,1973,-3,0.2873,-0.1047,disability_rights,Congress
10000,1970,US-1973-RODRIGUEZ,1973,-3,0.3366,-0.197,education_equality,Supreme Court
10000,1970,US-1973-ROE,1973,-3,0.3243,-0.1773,privacy_family,Supreme Court
10000,1970,US-1973-WAR-POWERS,1973,-3,0.2308,-0.182,executive_power_security,Congress
10000,1970,US-1974-ECOA,1974,-4,0.4363,-0.1462,credit_civil_rights,Congress
10000,1970,US-1974-ERISA,1974,-4,0.4515,-0.1796,labor_benefits,Congress
10000,1970,US-1974-MILLIKEN,1974,-4,0.2283,-0.2874,civil_rights_education,Supreme Court
10000,1970,US-1974-PRIVACY-ACT,1974,-4,0.4457,-0.1969,privacy_governance,Congress
10000,1970,US-1975-IDEA,1975,-5,0.4964,-0.0637,disability_education,Congress
10000,1970,US-1975-ISDEAA,1975,-5,0.3083,-0.1854,native_policy,Congress
10000,1970,US-1976-BUCKLEY,1976,-6,0.2731,-0.2435,campaign_finance,Supreme Court
10000,1970,US-1976-GREGG,1976,-6,0.44,-0.1838,criminal_justice,Supreme Court
10000,1970,US-1976-TSCA,1976,-6,0.3647,-0.1982,environment_consumer,Congress
10000,1970,US-1977-CRA,1977,-7,0.5351,-0.1738,housing_credit,Congress
10000,1970,US-1977-FED-DUAL-MANDATE,1977,-7,0.5323,-0.1494,macroeconomic_governance,Congress
10000,1970,US-1978-AIRLINE-DEREG,1978,-8,0.3145,-0.1855,deregulation,Congress
10000,1970,US-1978-BAKKE,1978,-8,0.2719,-0.1534,civil_rights_education,Supreme Court
10000,1970,US-1978-FISA,1978,-8,0.3233,-0.1727,privacy_security,Congress
10000,1970,US-1978-HUMPHREY-HAWKINS,1978,-8,0.3907,-0.1594,macroeconomic_governance,Congress
10000,1970,US-1978-ICWA,1978,-8,0.4124,-0.1739,native_policy_family,Congress
10000,1970,US-1978-PREGNANCY-DISCRIM,1978,-8,0.4247,-0.131,gender_labor,Congress
10000,1970,US-1980-CERCLA,1980,-10,0.3625,-0.1803,environment,Congress
10000,1970,US-1980-DIDMCA,1980,-10,0.476,-0.175,finance_deregulation,Congress
10000,1970,US-1980-REFUGEE-ACT,1980,-10,0.3851,-0.1456,immigration,Congress
10000,1970,US-1961-PEACE-CORPS,1961,9,0.4986,-0.1944,foreign_aid_civic_service,Congress/President
10000,1970,US-1968-OMNIBUS-CRIME-CONTROL,1968,2,0.334,-0.2222,criminal_justice_surveillance,Congress
10000,1970,US-1968-TRUTH-IN-LENDING,1968,2,0.3952,-0.1296,consumer_credit,Congress
10000,1970,US-1970-FCRA,1970,0,0.4434,-0.1778,privacy_credit,Congress
10000,1970,US-1972-CPSA,1972,-2,0.4066,-0.187,consumer_safety,Congress
10000,1970,US-1975-EPCA,1975,-5,0.3935,-0.1673,energy_state_capacity,Congress
10000,1970,US-1963-TEST-BAN-TREATY,1963,7,0.3849,-0.1685,nuclear_arms_control,Congress/President
10000,1970,US-1964-TONKIN-GULF,1964,6,0.2375,-0.1726,war_powers_security,Congress
10000,1970,US-1967-ADEA,1967,3,0.3164,-0.1508,civil_rights_labor_age,Congress
10000,1970,US-1970-BANK-SECRECY,1970,0,0.3435,-0.1927,finance_surveillance,Congress
10000,1970,US-1971-ANCSA,1971,-1,0.2781,-0.1567,native_policy_land,Congress
10000,1970,US-1978-AIRFA,1978,-8,0.2829,-0.1626,native_policy_religion,Congress
20000,1970,US-1961-MAPP,1961,9,0.2111,-0.2589,criminal_procedure,Supreme Court
20000,1970,US-1962-BAKER,1962,8,0.2656,-0.2591,democracy,Supreme Court
20000,1970,US-1962-ENGEL,1962,8,0.3449,-0.2454,religion_schools,Supreme Court
20000,1970,US-1962-KEFAUVER-HARRIS,1962,8,0.2885,-0.276,consumer_health,Congress
20000,1970,US-1963-EQUAL-PAY,1963,7,0.3936,-0.2168,gender_labor,Congress
20000,1970,US-1963-GIDEON,1963,7,0.3344,-0.215,criminal_procedure,Supreme Court
20000,1970,US-1964-24TH-AMENDMENT,1964,6,0.3076,-0.2541,democracy_civil_rights,constitutional_amendment
20000,1970,US-1964-CIVIL-RIGHTS-ACT,1964,6,0.3266,-0.2051,civil_rights,Congress
20000,1970,US-1964-ECONOMIC-OPPORTUNITY,1964,6,0.577,-0.2228,poverty_social_policy,Congress
20000,1970,US-1964-HEART-ATLANTA,1964,6,0.2713,-0.226,civil_rights_state_capacity,Supreme Court
20000,1970,US-1964-NYT-SULLIVAN,1964,6,0.298,-0.2623,speech_press,Supreme Court
20000,1970,US-1964-REYNOLDS,1964,6,0.4085,-0.2502,democracy,Supreme Court
20000,1970,US-1965-ESEA,1965,5,0.4319,-0.1884,education,Congress
20000,1970,US-1965-GRISWOLD,1965,5,0.3278,-0.2577,privacy_family,Supreme Court
20000,1970,US-1965-HART-CELLER,1965,5,0.3038,-0.2217,immigration,Congress
20000,1970,US-1965-MEDICARE-MEDICAID,1965,5,0.4715,-0.1936,health_social_insurance,Congress
20000,1970,US-1965-VRA,1965,5,0.292,-0.1413,democracy_civil_rights,Congress
20000,1970,US-1966-FOIA,1966,4,0.3749,-0.2572,transparency,Congress
20000,1970,US-1966-HARPER,1966,4,0.3068,-0.2724,democracy_civil_rights,Supreme Court
20000,1970,US-1966-MIRANDA,1966,4,0.3289,-0.2243,criminal_procedure,Supreme Court
20000,1970,US-1967-KATZ,1967,3,0.2066,-0.2995,privacy_surveillance,Supreme Court
20000,1970,US-1967-LOVING,1967,3,0.2346,-0.3023,civil_rights_family,Supreme Court
20000,1970,US-1968-FAIR-HOUSING,1968,2,0.2969,-0.1941,civil_rights_housing,Congress
20000,1970,US-1968-GUN-CONTROL,1968,2,0.2788,-0.2578,guns_crime,Congress
20000,1970,US-1968-TERRY,1968,2,0.3717,-0.3033,criminal_procedure_policing,Supreme Court
20000,1970,US-1969-BRANDENBURG,1969,1,0.1913,-0.2245,speech,Supreme Court
20000,1970,US-1969-NEPA,1969,1,0.2797,-0.2151,environment,Congress
20000,1970,US-1969-TINKER,1969,1,0.3182,-0.1157,speech_schools,Supreme Court
20000,1970,US-1970-CLEAN-AIR,1970,0,0.4484,-0.2716,environment,Congress
20000,1970,US-1970-CSA,1970,0,0.3245,-0.2178,drug_policy,Congress
20000,1970,US-1970-OSHA,1970,0,0.4727,-0.2638,labor_health,Congress
20000,1970,US-1971-26TH,1971,-1,0.4717,-0.2189,democracy_youth,constitutional_amendment
20000,1970,US-1971-FECA,1971,-1,0.3456,-0.2492,campaign_finance,Congress
20000,1970,US-1971-LEMON,1971,-1,0.2639,-0.2608,religion,Supreme Court
20000,1970,US-1971-PENTAGON-PAPERS,1971,-1,0.2078,-0.2359,speech_security,Supreme Court
20000,1970,US-1972-CLEAN-WATER,1972,-2,0.3181,-0.2,environment,Congress
20000,1970,US-1972-FURMAN,1972,-2,0.2309,-0.2864,criminal_justice,Supreme Court
20000,1970,US-1972-TITLE-IX,1972,-2,0.3055,-0.1779,gender_education,Congress
20000,1970,US-1972-YODER,1972,-2,0.2963,-0.2634,religion_education,Supreme Court
20000,1970,US-1973-ESA,1973,-3,0.3565,-0.1883,environment,Congress
20000,1970,US-1973-REHABILITATION,1973,-3,0.2588,-0.12,disability_rights,Congress
20000,1970,US-1973-RODRIGUEZ,1973,-3,0.2206,-0.2663,education_equality,Supreme Court
20000,1970,US-1973-ROE,1973,-3,0.3517,-0.2066,privacy_family,Supreme Court
20000,1970,US-1973-WAR-POWERS,1973,-3,0.2617,-0.2477,executive_power_security,Congress
20000,1970,US-1974-ECOA,1974,-4,0.3451,-0.1797,credit_civil_rights,Congress
20000,1970,US-1974-ERISA,1974,-4,0.4431,-0.2253,labor_benefits,Congress
20000,1970,US-1974-MILLIKEN,1974,-4,0.2214,-0.3347,civil_rights_education,Supreme Court
20000,1970,US-1974-PRIVACY-ACT,1974,-4,0.4206,-0.2462,privacy_governance,Congress
20000,1970,US-1975-IDEA,1975,-5,0.5,-0.0691,disability_education,Congress
20000,1970,US-1975-ISDEAA,1975,-5,0.3396,-0.2237,native_policy,Congress
20000,1970,US-1976-BUCKLEY,1976,-6,0.2493,-0.2817,campaign_finance,Supreme Court
20000,1970,US-1976-GREGG,1976,-6,0.4752,-0.2356,criminal_justice,Supreme Court
20000,1970,US-1976-TSCA,1976,-6,0.3722,-0.2388,environment_consumer,Congress
20000,1970,US-1977-CRA,1977,-7,0.5043,-0.2337,housing_credit,Congress
20000,1970,US-1977-FED-DUAL-MANDATE,1977,-7,0.5653,-0.196,macroeconomic_governance,Congress
20000,1970,US-1978-AIRLINE-DEREG,1978,-8,0.272,-0.2313,deregulation,Congress
20000,1970,US-1978-BAKKE,1978,-8,0.2113,-0.2052,civil_rights_education,Supreme Court
20000,1970,US-1978-FISA,1978,-8,0.292,-0.2348,privacy_security,Congress
20000,1970,US-1978-HUMPHREY-HAWKINS,1978,-8,0.3467,-0.1977,macroeconomic_governance,Congress
20000,1970,US-1978-ICWA,1978,-8,0.4276,-0.2256,native_policy_family,Congress
20000,1970,US-1978-PREGNANCY-DISCRIM,1978,-8,0.3018,-0.1878,gender_labor,Congress
20000,1970,US-1980-CERCLA,1980,-10,0.3813,-0.2214,environment,Congress
20000,1970,US-1980-DIDMCA,1980,-10,0.4182,-0.2205,finance_deregulation,Congress
20000,1970,US-1980-REFUGEE-ACT,1980,-10,0.3732,-0.1978,immigration,Congress
20000,1970,US-1961-PEACE-CORPS,1961,9,0.4632,-0.2426,foreign_aid_civic_service,Congress/President
20000,1970,US-1968-OMNIBUS-CRIME-CONTROL,1968,2,0.3527,-0.2576,criminal_justice_surveillance,Congress
20000,1970,US-1968-TRUTH-IN-LENDING,1968,2,0.338,-0.1776,consumer_credit,Congress
20000,1970,US-1970-FCRA,1970,0,0.466,-0.2313,privacy_credit,Congress
20000,1970,US-1972-CPSA,1972,-2,0.4017,-0.244,consumer_safety,Congress
20000,1970,US-1975-EPCA,1975,-5,0.4326,-0.2151,energy_state_capacity,Congress
20000,1970,US-1963-TEST-BAN-TREATY,1963,7,0.3773,-0.207,nuclear_arms_control,Congress/President
20000,1970,US-1964-TONKIN-GULF,1964,6,0.2504,-0.2224,war_powers_security,Congress
20000,1970,US-1967-ADEA,1967,3,0.2888,-0.1746,civil_rights_labor_age,Congress
20000,1970,US-1970-BANK-SECRECY,1970,0,0.3408,-0.2462,finance_surveillance,Congress
20000,1970,US-1971-ANCSA,1971,-1,0.4409,-0.1871,native_policy_land,Congress
20000,1970,US-1978-AIRFA,1978,-8,0.4653,-0.213,native_policy_religion,Congress
